Order Customer Id,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Score,RFM_Total_Score,Customer_Segmentation
9106,149,24,6426.30008695,2,1,1,211,4,Lost
9107,132,33,15431.150087819999,2,1,1,211,4,Lost
9108,551,11,3715.52002815,4,2,2,422,8,Promising
9109,857,2,1999.4999695,4,3,3,433,10,Loyal Customers
9110,267,11,3949.48998622,3,2,2,322,7,Customers Needing Attention
9111,528,13,6490.6299629,4,2,1,421,7,Customers Needing Attention
9112,321,17,9638.39004109,4,1,1,411,6,Can't lose them
9113,236,12,3985.97997665,3,2,2,322,7,Customers Needing Attention
9114,195,13,4554.14006797,3,2,2,322,7,Customers Needing Attention
9115,300,16,3954.76004449,3,1,2,312,6,Can't lose them
9116,721,11,6162.63007734,4,2,1,421,7,Customers Needing Attention
9117,234,17,10204.98000005,3,1,1,311,5,At Risk
9118,547,10,6388.00000004,4,2,1,421,7,Customers Needing Attention
9119,195,23,13728.459950339999,3,1,1,311,5,At Risk
9120,229,15,10202.65999994,3,2,1,321,6,Can't lose them
9121,398,8,3841.5400618800004,4,2,2,422,8,Promising
9122,305,10,5068.260013810001,3,2,2,322,7,Customers Needing Attention
9123,1108,5,2973.68998328,4,3,2,432,9,Recent Customers
9124,270,15,7479.029934350001,3,2,1,321,6,Can't lose them
9125,204,21,6810.82000925,3,1,1,311,5,At Risk
9126,668,20,11528.590084039999,4,1,1,411,6,Can't lose them
9127,124,14,7046.0099944,2,2,1,221,5,At Risk
9128,164,14,6075.63013054,3,2,1,321,6,Can't lose them
9129,553,15,5453.70005017,4,2,2,422,8,Promising
9130,374,10,3760.6600418000003,4,2,2,422,8,Promising
9131,260,9,3241.7400817099997,3,2,2,322,7,Customers Needing Attention
9132,232,17,6628.65002075,3,1,1,311,5,At Risk
9133,259,14,3048.59001531,3,2,2,322,7,Customers Needing Attention
9134,179,13,4135.75998685,3,2,2,322,7,Customers Needing Attention
9135,170,14,9387.210189599999,3,2,1,321,6,Can't lose them
9136,325,20,8109.37007166,4,1,1,411,6,Can't lose them
9137,757,10,5467.869926460001,4,2,2,422,8,Promising
9138,542,6,1124.9300156,4,3,3,433,10,Loyal Customers
9139,133,10,2693.3599588,2,2,2,222,6,Can't lose them
9140,359,7,2665.33007415,4,3,2,432,9,Recent Customers
9141,124,21,6579.060065879999,2,1,1,211,4,Lost
9142,201,12,4934.42000983,3,2,2,322,7,Customers Needing Attention
9143,148,10,3201.81011011,2,2,2,222,6,Can't lose them
9144,308,11,3421.87999734,4,2,2,422,8,Promising
9145,187,19,9325.449985849998,3,1,1,311,5,At Risk
9146,702,13,5057.21003939,4,2,2,422,8,Promising
9147,430,10,4535.8199995,4,2,2,422,8,Promising
9148,746,8,3806.4600296400004,4,2,2,422,8,Promising
9149,531,8,3869.13000894,4,2,2,422,8,Promising
9150,422,11,2907.6500434600002,4,2,2,422,8,Promising
9151,656,16,5127.09010725,4,1,2,412,7,Customers Needing Attention
9152,186,10,4621.600034659999,3,2,2,322,7,Customers Needing Attention
9153,173,28,12931.619969459998,3,1,1,311,5,At Risk
9154,131,21,11523.85000638,2,1,1,211,4,Lost
9155,582,17,5006.620067499999,4,1,2,412,7,Customers Needing Attention
9156,815,3,350.79999919999995,4,3,3,433,10,Loyal Customers
9157,219,6,3960.2699433999996,3,3,2,332,8,Promising
9158,466,14,6162.96001424,4,2,1,421,7,Customers Needing Attention
9159,504,20,8041.919986729999,4,1,1,411,6,Can't lose them
9160,140,22,11440.640011599999,2,1,1,211,4,Lost
9161,151,24,12571.95996468,2,1,1,211,4,Lost
9162,330,23,12992.860115530002,4,1,1,411,6,Can't lose them
9163,243,14,4710.71003715,3,2,2,322,7,Customers Needing Attention
9164,550,8,4112.3600199600005,4,2,2,422,8,Promising
9165,139,6,1953.7400283800002,2,3,3,233,8,Promising
9166,190,5,2990.0899659599995,3,3,2,332,8,Promising
9167,253,19,9426.359943540001,3,1,1,311,5,At Risk
9168,175,22,11261.88011741,3,1,1,311,5,At Risk
9169,194,11,7345.22994644,3,2,1,321,6,Can't lose them
9170,310,4,2570.7999954,4,3,3,433,10,Loyal Customers
9171,173,16,11389.17011282,3,1,1,311,5,At Risk
9172,290,14,6475.63007367,3,2,1,321,6,Can't lose them
9173,454,8,3259.9099880599997,4,2,2,422,8,Promising
9174,169,15,5895.7799873999975,3,2,2,322,7,Customers Needing Attention
9175,147,13,4442.11995731,2,2,2,222,6,Can't lose them
9176,222,19,6060.580028119999,3,1,1,311,5,At Risk
9177,362,11,3585.1600778100005,4,2,2,422,8,Promising
9178,130,13,4425.75999482,2,2,2,222,6,Can't lose them
9179,246,19,6712.250095060001,3,1,1,311,5,At Risk
9180,165,11,4005.01009336,3,2,2,322,7,Customers Needing Attention
9181,133,20,11363.39010274,2,1,1,211,4,Lost
9182,348,20,8337.559975119999,4,1,1,411,6,Can't lose them
9183,495,9,4436.85002485,4,2,2,422,8,Promising
9184,144,12,3983.3100360200006,2,2,2,222,6,Can't lose them
9185,647,9,2848.1300432400003,4,2,2,422,8,Promising
9186,412,23,6985.00003056,4,1,1,411,6,Can't lose them
9187,300,16,5512.070018980001,3,1,2,312,6,Can't lose them
9188,619,8,1958.95005028,4,2,3,423,9,Recent Customers
9189,225,6,3322.72007002,3,3,2,332,8,Promising
9190,180,18,5459.47010212,3,1,2,312,6,Can't lose them
9191,358,23,12794.61000866,4,1,1,411,6,Can't lose them
9192,356,3,1313.8800201,4,3,3,433,10,Loyal Customers
9193,165,12,6186.169975559999,3,2,1,321,6,Can't lose them
9194,235,12,3601.02007669,3,2,2,322,7,Customers Needing Attention
9195,350,27,10130.76000408,4,1,1,411,6,Can't lose them
9196,182,10,4100.82006074,3,2,2,322,7,Customers Needing Attention
9197,404,31,11079.640008449998,4,1,1,411,6,Can't lose them
9198,280,19,10337.630164920001,3,1,1,311,5,At Risk
9199,529,9,3386.92002119,4,2,2,422,8,Promising
9200,254,22,8571.60005158,3,1,1,311,5,At Risk
9201,300,12,7614.280113420001,3,2,1,321,6,Can't lose them
9202,494,7,3674.4300191800003,4,3,2,432,9,Recent Customers
9203,885,3,1813.91000366,4,3,3,433,10,Loyal Customers
9204,249,17,8490.880039149999,3,1,1,311,5,At Risk
9205,183,17,7862.07001516,3,1,1,311,5,At Risk
9206,173,14,7515.770013989999,3,2,1,321,6,Can't lose them
9207,531,10,4283.56000183,4,2,2,422,8,Promising
9208,142,11,4882.00006882,2,2,2,222,6,Can't lose them
9209,161,17,8121.12005246,3,1,1,311,5,At Risk
9210,479,5,2643.2000351,4,3,2,432,9,Recent Customers
9211,124,7,4477.1700744,2,3,2,232,7,Customers Needing Attention
9212,313,5,1864.2400512,4,3,3,433,10,Loyal Customers
9213,139,25,7296.330138939999,2,1,1,211,4,Lost
9214,244,18,5631.57009501,3,1,2,312,6,Can't lose them
9215,132,9,6782.099975900001,2,2,1,221,5,At Risk
9216,177,15,6306.680160379999,3,2,1,321,6,Can't lose them
9217,182,10,4181.48004202,3,2,2,322,7,Customers Needing Attention
9218,152,5,2923.61996488,2,3,2,232,7,Customers Needing Attention
9219,588,2,491.87001039999996,4,3,3,433,10,Loyal Customers
9220,134,17,3871.36999729,2,1,2,212,5,At Risk
9221,176,5,2079.7900237599997,3,3,3,333,9,Recent Customers
9222,193,18,7610.830036699999,3,1,1,311,5,At Risk
9223,196,17,4278.75003794,3,1,2,312,6,Can't lose them
9224,392,10,4822.3599854799995,4,2,2,422,8,Promising
9225,401,13,6972.2499161,4,2,1,421,7,Customers Needing Attention
9226,290,13,4068.64003367,3,2,2,322,7,Customers Needing Attention
9227,145,13,9024.250083699999,2,2,1,221,5,At Risk
9228,323,5,1390.5500487999998,4,3,3,433,10,Loyal Customers
9229,145,16,6938.90009685,2,1,1,211,4,Lost
9230,419,15,8748.95006222,4,2,1,421,7,Customers Needing Attention
9231,264,19,7658.370031409999,3,1,1,311,5,At Risk
9232,998,2,411.97000886,4,3,3,433,10,Loyal Customers
9233,171,21,8118.959987720001,3,1,1,311,5,At Risk
9234,156,17,6328.35001787,2,1,1,211,4,Lost
9235,445,17,7928.270133489999,4,1,1,411,6,Can't lose them
9236,320,18,9907.970004860003,4,1,1,411,6,Can't lose them
9237,309,22,9132.66011451,4,1,1,411,6,Can't lose them
9238,210,21,7490.85002872,3,1,1,311,5,At Risk
9239,297,6,1846.4000281200001,3,3,3,333,9,Recent Customers
9240,207,14,4680.98003773,3,2,2,322,7,Customers Needing Attention
9241,279,12,4211.0200272,3,2,2,322,7,Customers Needing Attention
9242,238,4,2531.6299897999997,3,3,3,333,9,Recent Customers
9243,683,18,4979.0600394699995,4,1,2,412,7,Customers Needing Attention
9244,448,19,10142.69010127,4,1,1,411,6,Can't lose them
9245,126,20,9391.250220900001,2,1,1,211,4,Lost
9246,173,17,6695.54011154,3,1,1,311,5,At Risk
9247,557,13,4333.17005159,4,2,2,422,8,Promising
9248,393,22,10038.800014429999,4,1,1,411,6,Can't lose them
9249,690,16,6051.68012614,4,1,1,411,6,Can't lose them
9250,780,18,5054.40005845,4,1,2,412,7,Customers Needing Attention
9251,205,14,5389.34008053,3,2,2,322,7,Customers Needing Attention
9252,227,16,6584.740054990001,3,1,1,311,5,At Risk
9253,543,15,8312.97004718,4,2,1,421,7,Customers Needing Attention
9254,351,6,2379.6699678200002,4,3,3,433,10,Loyal Customers
9255,336,11,7457.3800961,4,2,1,421,7,Customers Needing Attention
9256,167,12,5451.1300433,3,2,2,322,7,Customers Needing Attention
9257,172,15,4829.07001856,3,2,2,322,7,Customers Needing Attention
9258,331,21,6026.21010049,4,1,1,411,6,Can't lose them
9259,831,11,7458.88009662,4,2,1,421,7,Customers Needing Attention
9260,200,27,9935.45010334,3,1,1,311,5,At Risk
9261,595,8,5947.740047650001,4,2,2,422,8,Promising
9262,598,5,1246.5100288499998,4,3,3,433,10,Loyal Customers
9263,406,17,7115.07997168,4,1,1,411,6,Can't lose them
9264,194,20,7227.80992122,3,1,1,311,5,At Risk
9265,171,16,7855.73006876,3,1,1,311,5,At Risk
9266,541,4,3860.4200289,4,3,2,432,9,Recent Customers
9267,174,13,4481.51002878,3,2,2,322,7,Customers Needing Attention
9268,200,11,3545.4700124999995,3,2,2,322,7,Customers Needing Attention
9269,243,4,635.4600143600001,3,3,3,333,9,Recent Customers
9270,152,9,3597.9400484000003,2,2,2,222,6,Can't lose them
9271,344,35,17044.9102169,4,1,1,411,6,Can't lose them
9272,378,11,4783.3199580499995,4,2,2,422,8,Promising
9273,188,28,12336.19998214,3,1,1,311,5,At Risk
9274,564,10,2551.93997184,4,2,3,423,9,Recent Customers
9275,212,10,5188.35007647,3,2,2,322,7,Customers Needing Attention
9276,288,2,782.0899962999999,3,3,3,333,9,Recent Customers
9277,309,23,8229.31008138,4,1,1,411,6,Can't lose them
9278,285,14,6697.470053902,3,2,1,321,6,Can't lose them
9279,308,15,6220.319968899999,4,2,1,421,7,Customers Needing Attention
9280,201,11,7464.2900241,3,2,1,321,6,Can't lose them
9281,508,18,10183.73014851,4,1,1,411,6,Can't lose them
9282,531,6,1388.93000796,4,3,3,433,10,Loyal Customers
9283,260,24,9654.77005859,3,1,1,311,5,At Risk
9284,333,14,8627.520214189999,4,2,1,421,7,Customers Needing Attention
9285,308,22,8752.1899723,4,1,1,411,6,Can't lose them
9286,423,16,5166.65999584,4,1,2,412,7,Customers Needing Attention
9287,356,18,6542.18005714,4,1,1,411,6,Can't lose them
9288,312,7,2241.1299707199996,4,3,3,433,10,Loyal Customers
9289,510,7,2171.6900178,4,3,3,433,10,Loyal Customers
9290,154,15,5983.33000922,2,2,2,222,6,Can't lose them
9291,270,21,11485.20005819,3,1,1,311,5,At Risk
9292,254,6,5363.5400239,3,3,2,332,8,Promising
9293,411,12,4699.430049629999,4,2,2,422,8,Promising
9294,198,18,9959.58994712,3,1,1,311,5,At Risk
9295,182,9,2736.62005228,3,2,2,322,7,Customers Needing Attention
9296,318,21,10440.160046179999,4,1,1,411,6,Can't lose them
9297,127,20,6925.7700119500005,2,1,1,211,4,Lost
9298,130,17,4929.23002962,2,1,2,212,5,At Risk
9299,200,5,601.16000746,3,3,3,333,9,Recent Customers
9300,228,31,15785.81011236,3,1,1,311,5,At Risk
9301,431,9,2136.34000777,4,2,3,423,9,Recent Customers
9302,125,23,7967.74004373,2,1,1,211,4,Lost
9303,284,14,6464.55998647,3,2,1,321,6,Can't lose them
9304,220,9,3046.70994572,3,2,2,322,7,Customers Needing Attention
9305,138,22,8728.90018053,2,1,1,211,4,Lost
9306,223,12,3913.82996006,3,2,2,322,7,Customers Needing Attention
9307,145,13,7837.32001118,2,2,1,221,5,At Risk
9308,182,15,2977.8000449300002,3,2,2,322,7,Customers Needing Attention
9309,366,19,10456.310115979999,4,1,1,411,6,Can't lose them
9310,443,16,3730.81997274,4,1,2,412,7,Customers Needing Attention
9311,414,10,2822.4400179,4,2,2,422,8,Promising
9312,397,17,7215.11006897,4,1,1,411,6,Can't lose them
9313,147,7,3853.06000127,2,3,2,232,7,Customers Needing Attention
9314,160,23,9540.43006882,3,1,1,311,5,At Risk
9316,153,18,5687.38004668,2,1,2,212,5,At Risk
9317,205,24,9952.190097519999,3,1,1,311,5,At Risk
9318,207,10,5496.77006539,3,2,2,322,7,Customers Needing Attention
9319,132,7,2551.82998676,2,3,3,233,8,Promising
9320,301,15,4721.350025219999,3,2,2,322,7,Customers Needing Attention
9321,231,17,4726.170020729999,3,1,2,312,6,Can't lose them
9322,334,12,3209.4200131899997,4,2,2,422,8,Promising
9323,287,8,1947.9000017,3,2,3,323,8,Promising
9324,177,15,9331.420128079999,3,2,1,321,6,Can't lose them
9325,133,25,14194.9600734,2,1,1,211,4,Lost
9326,163,17,6450.509941529999,3,1,1,311,5,At Risk
9327,203,20,7728.6100731,3,1,1,311,5,At Risk
9328,144,8,2063.49999996,2,2,3,223,7,Customers Needing Attention
9329,744,9,3269.43998656,4,2,2,422,8,Promising
9330,492,5,1563.70998366,4,3,3,433,10,Loyal Customers
9331,167,12,4741.15007378,3,2,2,322,7,Customers Needing Attention
9332,220,16,5237.82996375,3,1,2,312,6,Can't lose them
9333,181,11,5113.77008463,3,2,2,322,7,Customers Needing Attention
9334,445,8,2438.66000367,4,2,3,423,9,Recent Customers
9335,608,13,8753.34997602,4,2,1,421,7,Customers Needing Attention
9336,423,18,8774.64010609,4,1,1,411,6,Can't lose them
9337,175,35,12776.19013838,3,1,1,311,5,At Risk
9338,274,21,8224.780167099998,3,1,1,311,5,At Risk
9339,927,6,1598.8600157600001,4,3,3,433,10,Loyal Customers
9340,303,8,3902.05003329,3,2,2,322,7,Customers Needing Attention
9341,160,25,10571.7300342,3,1,1,311,5,At Risk
9342,357,11,2264.47999351,4,2,3,423,9,Recent Customers
9343,445,17,7618.9999542900005,4,1,1,411,6,Can't lose them
9344,383,6,1312.7300301799999,4,3,3,433,10,Loyal Customers
9345,152,16,4636.31003211,2,1,2,212,5,At Risk
9346,355,12,4732.130080999999,4,2,2,422,8,Promising
9347,495,5,2390.7200239999997,4,3,3,433,10,Loyal Customers
9348,669,14,7054.2300947,4,2,1,421,7,Customers Needing Attention
9349,168,21,6687.3900259,3,1,1,311,5,At Risk
9350,193,11,3727.52997219,3,2,2,322,7,Customers Needing Attention
9351,351,13,3979.87005215,4,2,2,422,8,Promising
9352,426,23,9200.780069769999,4,1,1,411,6,Can't lose them
9353,129,31,9647.15994233,2,1,1,211,4,Lost
9354,131,11,2732.27999482,2,2,2,222,6,Can't lose them
9355,375,5,1078.95001222,4,3,3,433,10,Loyal Customers
9356,322,25,10904.41011847,4,1,1,411,6,Can't lose them
9357,137,12,6212.629997999999,2,2,1,221,5,At Risk
9358,129,33,14649.650115829998,2,1,1,211,4,Lost
9359,137,18,9597.65990851,2,1,1,211,4,Lost
9360,146,5,2878.3700256,2,3,2,232,7,Customers Needing Attention
9361,761,4,942.1099928000001,4,3,3,433,10,Loyal Customers
9362,249,9,3822.1500772,3,2,2,322,7,Customers Needing Attention
9363,136,2,943.7199708,2,3,3,233,8,Promising
9364,347,13,9561.21003362,4,2,1,421,7,Customers Needing Attention
9365,228,12,4164.640030099999,3,2,2,322,7,Customers Needing Attention
9366,177,20,10179.10001943,3,1,1,311,5,At Risk
9367,302,10,2854.7099840600004,3,2,2,322,7,Customers Needing Attention
9368,166,28,13248.530109700001,3,1,1,311,5,At Risk
9369,386,11,7029.4701386,4,2,1,421,7,Customers Needing Attention
9370,480,12,2563.06998811,4,2,3,423,9,Recent Customers
9371,147,44,16487.25002822,2,1,1,211,4,Lost
9372,451,18,7986.390022040001,4,1,1,411,6,Can't lose them
9373,370,11,3283.8499754299996,4,2,2,422,8,Promising
9374,209,20,10194.37008692,3,1,1,311,5,At Risk
9375,582,21,7664.670112869999,4,1,1,411,6,Can't lose them
9376,438,18,5836.53004091,4,1,2,412,7,Customers Needing Attention
9377,275,26,10570.22002831,3,1,1,311,5,At Risk
9378,261,17,4348.96001964,3,1,2,312,6,Can't lose them
9379,419,14,5213.370013839999,4,2,2,422,8,Promising
9380,393,14,4990.790019540001,4,2,2,422,8,Promising
9381,336,11,3676.00005707,4,2,2,422,8,Promising
9382,308,19,9290.80991781,4,1,1,411,6,Can't lose them
9383,139,14,6656.68005392,2,2,1,221,5,At Risk
9384,254,25,5988.590057459999,3,1,2,312,6,Can't lose them
9385,217,2,2820.7300720000003,3,3,2,332,8,Promising
9386,551,6,3327.6700131000002,4,3,2,432,9,Recent Customers
9387,132,14,4822.2300027,2,2,2,222,6,Can't lose them
9388,186,15,6581.790007540001,3,2,1,321,6,Can't lose them
9389,192,10,4359.33008958,3,2,2,322,7,Customers Needing Attention
9390,360,7,1557.12001233,4,3,3,433,10,Loyal Customers
9391,458,16,4930.739978879999,4,1,2,412,7,Customers Needing Attention
9392,141,29,12034.419990760001,2,1,1,211,4,Lost
9393,136,6,2571.0100063600003,2,3,3,233,8,Promising
9394,712,15,8543.800125139998,4,2,1,421,7,Customers Needing Attention
9395,958,9,3505.0000075899998,4,2,2,422,8,Promising
9396,332,5,1995.64006802,4,3,3,433,10,Loyal Customers
9397,191,9,2979.65003578,3,2,2,322,7,Customers Needing Attention
9398,191,5,1514.03000264,3,3,3,333,9,Recent Customers
9399,201,9,3751.2200852,3,2,2,322,7,Customers Needing Attention
9400,301,15,5721.680026800001,3,2,2,322,7,Customers Needing Attention
9401,138,19,8012.440156639999,2,1,1,211,4,Lost
9402,413,26,8349.74999231,4,1,1,411,6,Can't lose them
9403,250,8,2527.1900291,3,2,3,323,8,Promising
9404,395,15,5138.84002304,4,2,2,422,8,Promising
9405,205,22,9918.179932,3,1,1,311,5,At Risk
9406,208,14,4020.3800888799997,3,2,2,322,7,Customers Needing Attention
9407,381,19,8856.68999479,4,1,1,411,6,Can't lose them
9408,593,5,1280.1800288499999,4,3,3,433,10,Loyal Customers
9409,599,7,3365.5100405000003,4,3,2,432,9,Recent Customers
9410,397,16,5493.03997052,4,1,2,412,7,Customers Needing Attention
9411,167,15,4368.560073770001,3,2,2,322,7,Customers Needing Attention
9412,135,11,4338.91004926,2,2,2,222,6,Can't lose them
9413,141,18,7577.610008239999,2,1,1,211,4,Lost
9414,191,22,8763.22996468,3,1,1,311,5,At Risk
9415,238,20,7048.08998931,3,1,1,311,5,At Risk
9416,539,10,4487.34998724,4,2,2,422,8,Promising
9417,555,20,7384.750083539998,4,1,1,411,6,Can't lose them
9418,197,18,5759.49996916,3,1,2,312,6,Can't lose them
9419,381,23,10345.88001267,4,1,1,411,6,Can't lose them
9420,179,13,8305.66007252,3,2,1,321,6,Can't lose them
9421,605,8,2314.3400423000003,4,2,3,423,9,Recent Customers
9422,1016,5,526.42000385,4,3,3,433,10,Loyal Customers
9423,143,9,3090.5099944,2,2,2,222,6,Can't lose them
9424,889,3,365.33001138,4,3,3,433,10,Loyal Customers
9425,277,14,7897.49996408,3,2,1,321,6,Can't lose them
9426,381,22,6976.6900294,4,1,1,411,6,Can't lose them
9427,277,8,1972.50002286,3,2,3,323,8,Promising
9428,365,8,2921.39002265,4,2,2,422,8,Promising
9429,244,16,7036.860141699999,3,1,1,311,5,At Risk
9430,677,9,4251.50007978,4,2,2,422,8,Promising
9431,616,6,2716.21002192,4,3,2,432,9,Recent Customers
9432,178,31,10416.20011502,3,1,1,311,5,At Risk
9433,309,20,8748.6201516,4,1,1,411,6,Can't lose them
9434,210,10,2112.4300423199998,3,2,3,323,8,Promising
9435,215,12,6777.130024,3,2,1,321,6,Can't lose them
9436,190,26,8682.89002627,3,1,1,311,5,At Risk
9437,472,9,3867.4300363700004,4,2,2,422,8,Promising
9438,273,17,4745.30997881,3,1,2,312,6,Can't lose them
9439,616,1,1025.0,4,4,3,443,11,Champions
9440,791,8,2551.33001704,4,2,3,423,9,Recent Customers
9441,223,15,6622.340143129999,3,2,1,321,6,Can't lose them
9442,181,16,7445.64000929,3,1,1,311,5,At Risk
9443,192,10,4500.6900024,3,2,2,322,7,Customers Needing Attention
9444,444,2,1803.59005732,4,3,3,433,10,Loyal Customers
9445,541,1,173.9900055,4,4,4,444,12,Champions
9446,400,14,7659.299900599999,4,2,1,421,7,Customers Needing Attention
9447,245,17,6700.939949109999,3,1,1,311,5,At Risk
9448,272,10,4052.23003778,3,2,2,322,7,Customers Needing Attention
9449,242,7,1235.28001028,3,3,3,333,9,Recent Customers
9450,656,8,4733.2500001,4,2,2,422,8,Promising
9451,395,20,11179.310059000001,4,1,1,411,6,Can't lose them
9452,148,9,3530.67003972,2,2,2,222,6,Can't lose them
9453,169,20,5327.24011596,3,1,2,312,6,Can't lose them
9454,165,18,7973.69999726,3,1,1,311,5,At Risk
9455,236,6,1216.1200256,3,3,3,333,9,Recent Customers
9456,150,5,3460.2799491799997,2,3,2,232,7,Customers Needing Attention
9457,376,17,5639.10007045,4,1,2,412,7,Customers Needing Attention
9458,680,9,4631.76005906,4,2,2,422,8,Promising
9459,352,30,10760.790138069999,4,1,1,411,6,Can't lose them
9460,422,10,4695.98004926,4,2,2,422,8,Promising
9461,517,12,3921.1700287000003,4,2,2,422,8,Promising
9462,122,10,4285.27009576,2,2,2,222,6,Can't lose them
9463,144,20,8721.47008575,2,1,1,211,4,Lost
9464,583,14,7991.860004890001,4,2,1,421,7,Customers Needing Attention
9465,365,10,3159.0999834900003,4,2,2,422,8,Promising
9466,148,17,10417.2401885,2,1,1,211,4,Lost
9467,532,16,6148.909973349999,4,1,1,411,6,Can't lose them
9468,383,6,2201.6000136000002,4,3,3,433,10,Loyal Customers
9469,700,14,4326.63001624,4,2,2,422,8,Promising
9470,202,15,4857.2600019,3,2,2,322,7,Customers Needing Attention
9471,129,15,4975.6400148,2,2,2,222,6,Can't lose them
9472,242,18,5481.04008456,3,1,2,312,6,Can't lose them
9473,573,9,3345.3700104,4,2,2,422,8,Promising
9474,871,7,3601.2199707600003,4,3,2,432,9,Recent Customers
9475,323,9,3095.6800382300003,4,2,2,422,8,Promising
9476,134,19,6932.28004056,2,1,1,211,4,Lost
9477,300,13,5215.8300091,3,2,2,322,7,Customers Needing Attention
9478,753,14,7162.90999606,4,2,1,421,7,Customers Needing Attention
9479,199,8,3515.61009584,3,2,2,322,7,Customers Needing Attention
9480,311,6,1234.5200195,4,3,3,433,10,Loyal Customers
